tipo;x;y;presencia
piornal;495150;4113050;0
piornal;495150;4101450;0
piornal;495150;4087550;0
piornal;495250;4110850;0
piornal;495250;4086050;0
piornal;495350;4112950;0
piornal;495350;4100650;0
piornal;495450;4101050;0
piornal;495550;4121250;0
piornal;495550;4114050;0
piornal;495550;4109850;0
piornal;495550;4107850;0
piornal;495550;4088050;0
piornal;495650;4113450;0
piornal;495650;4109650;0
piornal;495650;4108850;0
piornal;495650;4094050;0
piornal;495650;4091450;0
piornal;495750;4124650;0
piornal;495750;4121850;0
piornal;495750;4108150;0
piornal;495750;4099850;0
piornal;495750;4086450;0
piornal;495850;4123950;0
piornal;495850;4107950;0
piornal;495850;4086050;0
piornal;496050;4100350;0
piornal;496050;4100050;0
piornal;496050;4098550;0
piornal;496050;4086950;0
piornal;496150;4112350;0
piornal;496150;4108550;0
piornal;496150;4102850;0
piornal;496150;4088750;0
piornal;496150;4085950;0
piornal;496250;4121850;0
piornal;496250;4087250;0
piornal;496350;4110750;0
piornal;496350;4100350;0
piornal;496350;4092650;0
piornal;496450;4113250;0
piornal;496450;4109450;0
piornal;496450;4099450;0
piornal;496450;4097350;0
piornal;496450;4087250;0
piornal;496550;4116950;0
piornal;496650;4115050;0
piornal;496650;4109950;0
piornal;496650;4108050;0
piornal;496650;4098950;0
piornal;496750;4115950;0
piornal;496750;4105050;0
piornal;496750;4093250;0
piornal;496750;4089250;0
piornal;496850;4121250;0
piornal;496850;4117850;0
piornal;496850;4110650;0
piornal;496850;4109950;0
piornal;496850;4090650;0
piornal;496950;4108050;0
piornal;496950;4085850;0
piornal;497050;4092150;0
piornal;497150;4120450;0
piornal;497150;4117350;0
piornal;497150;4103150;0
piornal;497150;4088650;0
piornal;497250;4123750;0
piornal;497250;4119350;0
piornal;497250;4109050;0
piornal;497250;4098750;0
piornal;497350;4122750;0
piornal;497350;4108450;0
piornal;497450;4108250;0
piornal;497450;4103250;0
piornal;497450;4103050;0
piornal;497450;4101950;0
piornal;497450;4101150;0
piornal;497450;4096350;0
piornal;497450;4091150;0
piornal;497450;4090850;0
piornal;497450;4089950;0
piornal;497550;4113650;0
piornal;497550;4112550;0
piornal;497550;4108850;0
piornal;497550;4092050;0
piornal;497650;4120450;0
piornal;497650;4114850;0
piornal;497650;4099350;0
piornal;497750;4113550;0
piornal;497750;4102050;0
piornal;497750;4101050;0
piornal;497750;4098950;0
piornal;497750;4084450;0
piornal;497850;4119050;0
piornal;497850;4105550;0
piornal;497950;4112450;0
piornal;497950;4103650;0
piornal;497950;4099950;0
piornal;498050;4111250;0
piornal;498050;4104750;0
piornal;498050;4095650;0
piornal;498150;4124350;0
piornal;498150;4120850;0
piornal;498250;4113450;0
piornal;498250;4110550;0
piornal;498250;4107350;0
piornal;498250;4086550;0
piornal;498350;4121550;0
piornal;498350;4104350;0
piornal;498450;4108950;0
piornal;498450;4107250;0
piornal;498450;4104150;0
piornal;498450;4102150;0
piornal;498550;4099350;0
piornal;498550;4090350;0
piornal;498550;4089350;0
piornal;498650;4104450;0
piornal;498750;4106450;0
piornal;498750;4102650;0
piornal;498750;4092250;0
piornal;498850;4122750;0
piornal;498850;4097850;0
piornal;498950;4119950;0
piornal;498950;4087950;0
piornal;499050;4101950;0
piornal;499150;4113450;0
piornal;499150;4098550;0
piornal;499150;4092350;0
piornal;499150;4087450;0
piornal;499250;4097950;0
piornal;499250;4085250;0
piornal;499350;4109550;0
piornal;499450;4107850;0
piornal;499450;4097750;0
piornal;499450;4086450;0
piornal;499550;4116650;0
piornal;499550;4109450;0
piornal;499650;4111850;0
piornal;499650;4111050;0
piornal;499650;4103750;0
piornal;499650;4102550;0
piornal;499650;4084950;0
piornal;499750;4121250;0
piornal;499750;4115650;0
piornal;499750;4107850;0
piornal;499750;4101350;0
piornal;499750;4092650;0
piornal;499750;4092050;0
piornal;499850;4122550;0
piornal;499850;4084450;0
piornal;499950;4103150;0
piornal;499950;4102150;0
piornal;499950;4086750;0
piornal;500050;4117550;0
piornal;500050;4111150;0
piornal;500050;4108650;0
piornal;500050;4088650;0
piornal;500150;4110450;0
piornal;500150;4109550;0
piornal;500150;4091250;0
piornal;500150;4086950;0
piornal;500250;4109150;0
piornal;500250;4108050;0
piornal;500250;4100850;0
piornal;500250;4093250;0
piornal;500350;4120750;0
piornal;500350;4101850;0
piornal;500450;4103750;0
piornal;500450;4099350;0
piornal;500450;4097050;0
piornal;500450;4090250;0
piornal;500550;4110250;0
piornal;500550;4110050;0
piornal;500550;4084550;0
piornal;500750;4102350;0
piornal;500750;4101350;0
piornal;500850;4108650;0
piornal;501150;4110750;0
piornal;501150;4107750;0
piornal;501150;4107550;0
piornal;501150;4096750;0
piornal;501150;4094150;0
piornal;501250;4097950;0
piornal;501350;4109950;0
piornal;501350;4108450;0
piornal;501350;4104750;0
piornal;501350;4100050;0
piornal;501350;4090050;0
piornal;501450;4124550;0
piornal;501450;4115750;0
piornal;501450;4114050;0
piornal;501450;4112150;0
piornal;501450;4098950;0
piornal;501450;4090950;0
piornal;501550;4108150;0
piornal;501550;4099750;0
piornal;501550;4086950;0
piornal;501550;4086750;0
piornal;501650;4107250;0
piornal;501650;4102850;0
piornal;501750;4086550;0
piornal;501850;4103750;0
piornal;501950;4120050;0
piornal;501950;4112550;0
piornal;501950;4103050;0
piornal;501950;4096750;0
piornal;501950;4091750;0
piornal;502050;4123550;0
piornal;502050;4107250;0
piornal;502050;4101450;0
piornal;502050;4096350;0
piornal;502150;4095650;0
piornal;502250;4102350;0
piornal;502250;4100250;0
piornal;502250;4087950;0
piornal;502450;4124350;0
piornal;502450;4089150;0
piornal;502550;4108250;0
piornal;502550;4097850;0
piornal;502550;4094850;0
piornal;502550;4085950;0
piornal;502650;4109450;0
piornal;502650;4108850;0
piornal;502650;4107950;0
piornal;502750;4124050;0
piornal;502750;4122750;0
piornal;502750;4109050;0
piornal;502750;4105050;0
piornal;502750;4093750;0
piornal;502850;4115750;0
piornal;502850;4108550;0
piornal;502850;4091050;0
piornal;502850;4088350;0
piornal;502950;4115250;0
piornal;503050;4120350;0
piornal;503050;4108850;0
piornal;503050;4083050;0
piornal;503150;4124450;0
piornal;503150;4109250;0
piornal;503150;4090050;0
piornal;503250;4123250;0
piornal;503250;4097050;0
piornal;503250;4092250;0
piornal;503250;4091850;0
piornal;503250;4085550;0
piornal;503350;4122750;0
piornal;503350;4112650;0
piornal;503350;4098250;0
piornal;503450;4110750;0
piornal;503450;4110450;0
piornal;503450;4105550;0
piornal;503550;4116650;0
piornal;503550;4108950;0
piornal;503550;4094450;0
piornal;503650;4123950;0
piornal;503650;4110750;0
piornal;503650;4110550;0
piornal;503650;4105550;0
piornal;503850;4119950;0
piornal;503950;4099850;0
piornal;503950;4094350;0
piornal;504050;4107350;0
piornal;504050;4091050;0
piornal;504150;4120850;0
piornal;504150;4116450;0
piornal;504150;4110150;0
piornal;504150;4109350;0
piornal;504150;4102850;0
piornal;504150;4093950;0
piornal;504250;4122450;0
piornal;504250;4089250;0
piornal;504450;4124650;0
piornal;504450;4099650;0
piornal;504550;4109650;0
piornal;504550;4108150;0
piornal;504550;4107150;0
piornal;504550;4093950;0
piornal;504650;4116550;0
piornal;504650;4100850;0
piornal;504650;4099650;0
piornal;504650;4099450;0
piornal;504650;4099150;0
piornal;504750;4116050;0
piornal;504750;4097650;0
piornal;504850;4096450;0
piornal;504950;4109250;0
piornal;504950;4098950;0
piornal;505050;4117850;0
piornal;505050;4116750;0
piornal;505050;4107450;0
piornal;505050;4099950;0
piornal;505050;4086350;0
piornal;505150;4119150;0
piornal;505350;4109350;0
piornal;505350;4101250;0
piornal;505350;4088150;0
piornal;505450;4111050;0
piornal;505550;4104450;0
piornal;505550;4088650;0
piornal;505650;4116150;0
piornal;505650;4110150;0
piornal;505650;4085750;0
piornal;505750;4114450;0
piornal;505850;4122050;0
piornal;505850;4111350;0
piornal;506050;4109450;0
piornal;506050;4099950;0
piornal;506050;4083450;0
piornal;506150;4122950;0
piornal;506150;4115650;0
piornal;506150;4104250;0
piornal;506150;4100550;0
piornal;506150;4096250;0
piornal;506150;4092550;0
piornal;506250;4098950;0
piornal;506250;4093250;0
piornal;506350;4123950;0
piornal;506350;4109650;0
piornal;506350;4107150;0
piornal;506350;4101950;0
piornal;506350;4093950;0
piornal;506350;4090450;0
piornal;506550;4112250;0
piornal;506550;4100650;0
piornal;506650;4123050;0
piornal;506650;4119650;0
piornal;506650;4113850;0
piornal;506650;4110150;0
piornal;506650;4099350;0
piornal;506750;4104650;0
piornal;506750;4104250;0
piornal;506750;4101050;0
piornal;506850;4122350;0
piornal;506850;4108950;0
piornal;506850;4088750;0
piornal;506950;4111650;0
piornal;507050;4090250;0
piornal;507050;4090050;0
piornal;507050;4083250;0
piornal;507150;4123150;0
piornal;507150;4120750;0
piornal;507150;4101650;0
piornal;507150;4092750;0
piornal;507150;4085950;0
piornal;507150;4084950;0
piornal;507250;4124050;0
piornal;507250;4111350;0
piornal;507250;4108550;0
piornal;507250;4083650;0
piornal;507350;4112250;0
piornal;507350;4098750;0
piornal;507450;4119350;0
piornal;507450;4109050;0
piornal;507450;4108850;0
piornal;507450;4098050;0
piornal;507550;4123850;0
piornal;507550;4112650;0
piornal;507650;4116250;0
piornal;507750;4123650;0
piornal;507750;4121850;0
piornal;507750;4118050;0
piornal;507750;4111750;0
piornal;507750;4109050;0
piornal;507750;4107450;0
piornal;507750;4102250;0
piornal;507750;4087150;0
piornal;507850;4106550;0
piornal;507850;4101650;0
piornal;507850;4087950;0
piornal;507950;4119450;0
piornal;507950;4113250;0
piornal;507950;4097050;0
piornal;507950;4089350;0
piornal;508050;4111850;0
piornal;508050;4087050;0
piornal;508050;4084750;0
piornal;508150;4092450;0
piornal;508150;4092150;0
piornal;508150;4088850;0
piornal;508150;4084950;0
piornal;508350;4111250;0
piornal;508350;4092050;0
piornal;508550;4087450;0
piornal;508650;4103650;0
piornal;508750;4116650;0
piornal;508750;4112050;0
piornal;508750;4099350;0
piornal;508750;4098750;0
piornal;508950;4119750;0
piornal;508950;4090650;0
piornal;509050;4106450;0
piornal;509050;4101850;0
piornal;509150;4100850;0
piornal;509250;4118350;0
piornal;509350;4121550;0
piornal;509350;4113750;0
piornal;509350;4108550;0
piornal;509350;4100750;0
piornal;509450;4116550;0
piornal;509550;4108250;0
piornal;509550;4101450;0
piornal;509550;4084550;0
piornal;509650;4113950;0
piornal;509750;4100750;0
piornal;509750;4096550;0
piornal;509750;4090250;0
piornal;509850;4111850;0
piornal;509850;4106950;0
piornal;509850;4095050;0
piornal;509950;4113650;0
piornal;509950;4103150;0
piornal;510050;4107850;0
piornal;510050;4107550;0
piornal;510150;4124150;0
piornal;510150;4111050;0
piornal;510250;4106250;0
piornal;510250;4100050;0
piornal;510350;4119150;0
piornal;510350;4116050;0
piornal;510350;4114050;0
piornal;510350;4104950;0
piornal;510550;4116950;0
piornal;510550;4108150;0
piornal;510550;4107050;0
piornal;510550;4100750;0
piornal;510550;4094250;0
piornal;510550;4091850;0
piornal;510550;4090850;0
piornal;510650;4100250;0
piornal;510650;4085250;0
piornal;510750;4093450;0
piornal;510750;4086150;0
piornal;510850;4120750;0
piornal;510850;4107250;0
piornal;510850;4096550;0
piornal;510950;4106850;0
piornal;510950;4106550;0
piornal;511050;4114650;0
piornal;511150;4084950;0
piornal;511250;4107950;0
piornal;511250;4102450;0
piornal;511250;4094350;0
piornal;511450;4108450;0
piornal;511450;4090250;0
piornal;511750;4120950;0
piornal;511750;4112150;0
piornal;511750;4102150;0
piornal;511750;4096850;0
piornal;511850;4118150;0
piornal;511950;4114850;0
piornal;511950;4088850;0
piornal;512050;4113750;0
piornal;512050;4111750;0
piornal;512050;4099250;0
piornal;512150;4111350;0
piornal;512250;4098150;0
piornal;512350;4103950;0
piornal;512350;4090950;0
piornal;512450;4097250;0
piornal;512450;4095550;0
piornal;512550;4124450;0
piornal;512550;4122750;0
piornal;512550;4088850;0
piornal;512650;4106050;0
piornal;512650;4101050;0
piornal;512750;4118150;0
piornal;512750;4111550;0
piornal;512750;4095250;0
piornal;512850;4106650;0
piornal;512850;4100350;0
piornal;512850;4090350;0
piornal;512850;4087250;0
piornal;513050;4097450;0
piornal;513150;4124950;0
piornal;513150;4112350;0
piornal;513250;4111750;0
piornal;513350;4116550;0
piornal;513350;4115950;0
piornal;513350;4095750;0
piornal;513450;4122150;0
piornal;513450;4098250;0
piornal;513550;4119850;0
piornal;513550;4105750;0
piornal;513750;4093250;0
piornal;513750;4093050;0
piornal;513850;4113550;0
piornal;513850;4112750;0
piornal;513850;4107350;0
piornal;513850;4106250;0
piornal;513850;4100150;0
piornal;513850;4099850;0
piornal;513850;4084850;0
piornal;513950;4121350;0
piornal;513950;4084150;0
piornal;514050;4098050;0
piornal;514050;4093650;0
piornal;514150;4102150;0
piornal;514150;4089450;0
piornal;514250;4108950;0
piornal;514250;4105750;0
piornal;514250;4088350;0
piornal;514250;4088050;0
piornal;514250;4086450;0
piornal;514350;4090150;0
piornal;514450;4115650;0
piornal;514450;4100950;0
piornal;514450;4096550;0
piornal;514450;4095050;0
piornal;514550;4124950;0
piornal;514550;4108750;0
piornal;514550;4100050;0
piornal;514550;4097550;0
piornal;514550;4090550;0
piornal;514550;4083650;0
piornal;514650;4097350;0
piornal;514750;4107550;0
piornal;514850;4122250;0
piornal;514850;4121050;0
piornal;514850;4090350;0
piornal;514950;4117350;0
piornal;514950;4111850;0
piornal;514950;4107350;0
piornal;514950;4102850;0
piornal;515050;4123950;0
piornal;515050;4116650;0
piornal;515150;4091750;0
piornal;515150;4086950;0
piornal;515250;4123550;0
piornal;515250;4091550;0
piornal;515250;4085650;0
piornal;515250;4083950;0
piornal;515350;4098650;0
piornal;515350;4089650;0
piornal;515450;4110450;0
piornal;515450;4094250;0
piornal;515550;4099050;0
piornal;515650;4121950;0
piornal;515650;4102450;0
piornal;515650;4101950;0
piornal;515850;4120650;0
piornal;515850;4103250;0
piornal;515850;4095650;0
piornal;515950;4118350;0
piornal;515950;4107150;0
piornal;516050;4115450;0
piornal;516050;4084450;0
piornal;516050;4083650;0
piornal;516150;4085650;0
piornal;516250;4112250;0
piornal;516250;4107450;0
piornal;516350;4113950;0
piornal;516450;4103650;0
piornal;516450;4085250;0
piornal;516750;4104150;0
piornal;516950;4103450;0
piornal;516950;4090350;0
piornal;517050;4123350;0
piornal;517050;4123150;0
piornal;517050;4113950;0
piornal;517250;4124650;0
piornal;517250;4121850;0
piornal;517250;4102350;0
piornal;517250;4096650;0
piornal;517250;4092350;0
piornal;517250;4085550;0
piornal;517350;4107950;0
piornal;517450;4111150;0
piornal;517450;4104650;0
piornal;517450;4103650;0
piornal;517450;4098550;0
piornal;517450;4083650;0
piornal;517650;4120650;0
piornal;517750;4121450;0
piornal;517750;4099350;0
piornal;517850;4116950;0
piornal;517850;4102150;0
piornal;517950;4093450;0
piornal;518050;4109750;0
piornal;518050;4088350;0
piornal;518150;4101950;0
piornal;518250;4117750;0
piornal;518250;4111450;0
piornal;518250;4084150;0
piornal;518250;4083850;0
piornal;518350;4121850;0
piornal;518350;4104450;0
piornal;518350;4095150;0
piornal;518350;4085850;0
piornal;518450;4124450;0
piornal;518450;4090650;0
piornal;518550;4114950;0
piornal;518550;4109350;0
piornal;518550;4104450;0
piornal;518550;4095850;0
piornal;518550;4085150;0
piornal;518650;4112750;0
piornal;518650;4105050;0
piornal;518750;4119350;0
piornal;518750;4105750;0
piornal;518750;4100050;0
piornal;518750;4093650;0
piornal;518850;4100550;0
piornal;518850;4099750;0
piornal;518950;4113150;0
piornal;518950;4089950;0
piornal;519050;4114650;0
piornal;519050;4107850;0
piornal;519050;4103950;0
piornal;519150;4117150;0
piornal;519150;4105750;0
piornal;519250;4122350;0
piornal;519250;4122150;0
piornal;519250;4112050;0
piornal;519250;4108550;0
piornal;519250;4095750;0
piornal;519350;4085550;0
piornal;519450;4108150;0
piornal;519450;4100850;0
piornal;519450;4095550;0
piornal;519550;4124450;0
piornal;519550;4086250;0
piornal;519650;4103750;0
piornal;519650;4083350;0
piornal;519750;4119650;0
piornal;519850;4112850;0
piornal;519850;4112550;0
piornal;519850;4102650;0
piornal;519850;4090050;0
piornal;519850;4089250;0
piornal;519850;4085550;0
piornal;519950;4111950;0
piornal;519950;4104650;0
piornal;519950;4095850;0
piornal;520050;4121650;0
piornal;520050;4098050;0
piornal;520150;4118850;0
piornal;520150;4111950;0
piornal;520250;4123250;0
piornal;520250;4107850;0
piornal;520450;4110150;0
piornal;520450;4105250;0
piornal;520450;4090250;0
piornal;520550;4104750;0
piornal;520550;4088850;0
piornal;520650;4123950;0
piornal;520650;4119350;0
piornal;520650;4105550;0
piornal;520650;4098150;0
piornal;520650;4088550;0
piornal;520750;4106150;0
piornal;520750;4102950;0
piornal;520750;4096750;0
piornal;520850;4117350;0
piornal;520850;4115750;0
piornal;520850;4114450;0
piornal;520850;4093150;0
piornal;520950;4106850;0
piornal;520950;4084050;0
piornal;521050;4123450;0
piornal;521050;4122050;0
piornal;521050;4102650;0
piornal;521050;4102450;0
piornal;521150;4117750;0
piornal;521150;4097150;0
piornal;521350;4114050;0
piornal;521350;4105850;0
piornal;521350;4104350;0
piornal;521450;4122950;0
piornal;521450;4104650;0
piornal;521550;4122050;0
piornal;521550;4105550;0
piornal;521550;4099050;0
piornal;521750;4103250;0
piornal;521750;4097350;0
piornal;521750;4096350;0
piornal;521750;4095150;0
piornal;521750;4089850;0
piornal;521850;4122050;0
piornal;521850;4099150;0
piornal;521950;4124650;0
piornal;521950;4117150;0
piornal;521950;4110950;0
piornal;521950;4104350;0
piornal;522050;4119550;0
piornal;522050;4099650;0
piornal;522150;4118850;0
piornal;522150;4111950;0
piornal;522350;4122550;0
piornal;522350;4121750;0
piornal;522350;4103450;0
piornal;522350;4097650;0
piornal;522350;4085750;0
piornal;522450;4109750;0
piornal;522450;4105050;0
piornal;522450;4099650;0
piornal;522650;4097450;0
piornal;522650;4093250;0
piornal;522650;4093050;0
piornal;522750;4109850;0
piornal;522750;4106750;0
piornal;522750;4103550;0
piornal;522750;4086950;0
piornal;522850;4120850;0
piornal;522850;4098750;0
piornal;522950;4124350;0
piornal;522950;4101650;0
piornal;523050;4109850;0
piornal;523150;4120350;0
piornal;523150;4106550;0
piornal;523150;4100550;0
piornal;523250;4089150;0
piornal;523350;4112950;0
piornal;523550;4124350;0
piornal;523550;4115450;0
piornal;523650;4124650;0
piornal;523650;4094250;0
piornal;523750;4123750;0
piornal;523750;4112350;0
piornal;523750;4089450;0
piornal;523750;4089050;0
piornal;523850;4116250;0
piornal;523850;4105150;0
piornal;523950;4119550;0
piornal;524050;4101250;0
